message_id,channel_name,image_path,detected_objects,confidence_score,image_category
26145,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26145.jpg,,0.0,other
26146,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26146.jpg,"bottle,vase",0.6695,product_display
26147,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26147.jpg,bottle,0.4643,product_display
26148,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26148.jpg,"bottle,bottle,bottle,bottle",0.573,product_display
26149,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26149.jpg,"book,book",0.4796,other
26150,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26150.jpg,bottle,0.3253,product_display
26151,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26151.jpg,bottle,0.4999,product_display
26152,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26152.jpg,"parking meter,bottle,bottle",0.3686,product_display
26153,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26153.jpg,"refrigerator,bottle",0.4215,product_display
26154,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26154.jpg,bottle,0.677,product_display
26155,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26155.jpg,,0.0,other
26156,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26156.jpg,cup,0.354,product_display
26157,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26157.jpg,,0.0,other
26158,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26158.jpg,"cup,cup,book",0.7179,product_display
26159,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26159.jpg,bottle,0.8124,product_display
26160,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26160.jpg,"bottle,bottle,bottle,bottle,orange",0.3435,product_display
26161,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26161.jpg,"bottle,bottle",0.3353,product_display
26162,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26162.jpg,,0.0,other
26163,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26163.jpg,"bottle,bottle,bottle,bottle",0.4823,product_display
26164,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26164.jpg,"bottle,bottle,bottle,bottle,bottle",0.5669,product_display
26165,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26165.jpg,,0.0,other
26166,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26166.jpg,book,0.2522,other
26167,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26167.jpg,"bottle,bottle,dining table,bottle,bottle,cup,bottle,bottle,bottle,bottle,bottle,bottle",0.5097,product_display
26168,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26168.jpg,person,0.3117,lifestyle
26169,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26169.jpg,,0.0,other
26170,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26170.jpg,bottle,0.2725,product_display
26171,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26171.jpg,"person,stop sign",0.6776,lifestyle
26172,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26172.jpg,,0.0,other
26173,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26173.jpg,,0.0,other
26174,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26174.jpg,"bottle,dining table,bottle,bottle",0.8742,product_display
26175,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26175.jpg,"bottle,bottle,bottle,bottle",0.5591,product_display
26176,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26176.jpg,book,0.2522,other
26177,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26177.jpg,,0.0,other
26178,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26178.jpg,"bottle,book",0.6575,product_display
26179,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26179.jpg,,0.0,other
26180,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26180.jpg,bottle,0.3448,product_display
26181,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26181.jpg,bottle,0.524,product_display
26182,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26182.jpg,bottle,0.5939,product_display
26183,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26183.jpg,bottle,0.744,product_display
26184,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26184.jpg,"bottle,person,person,orange,orange,person,orange",0.9345,promotional
26185,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26185.jpg,,0.0,other
26186,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26186.jpg,"person,person,person",0.8894,lifestyle
26187,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26187.jpg,person,0.8004,lifestyle
26188,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26188.jpg,"bottle,book",0.475,product_display
26189,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26189.jpg,"bottle,bottle,bottle,bottle,orange",0.3435,product_display
26190,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26190.jpg,"bottle,bottle",0.3353,product_display
26191,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26191.jpg,,0.0,other
26192,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26192.jpg,,0.0,other
26193,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26193.jpg,,0.0,other
26194,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26194.jpg,"bottle,cell phone,bottle",0.3844,product_display
26195,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26195.jpg,,0.0,other
26196,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26196.jpg,,0.0,other
26197,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26197.jpg,bottle,0.2911,product_display
26198,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26198.jpg,"refrigerator,book",0.4421,other
26199,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26199.jpg,book,0.3516,other
26200,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26200.jpg,bottle,0.2725,product_display
26201,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26201.jpg,"person,stop sign",0.6776,lifestyle
26202,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26202.jpg,,0.0,other
26203,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26203.jpg,,0.0,other
26204,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26204.jpg,,0.0,other
26205,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26205.jpg,"bottle,bottle,dining table,bottle,bottle,cup,bottle,bottle,bottle,bottle,bottle,bottle",0.5097,product_display
26206,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26206.jpg,person,0.3117,lifestyle
26207,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26207.jpg,"person,person,person",0.8894,lifestyle
26208,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26208.jpg,"person,person",0.7035,lifestyle
26209,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26209.jpg,,0.0,other
26210,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26210.jpg,bottle,0.6115,product_display
26211,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26211.jpg,bottle,0.744,product_display
26212,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26212.jpg,"bottle,traffic light",0.3037,product_display
26213,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26213.jpg,,0.0,other
26214,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26214.jpg,"bottle,bottle,bottle,bottle",0.4823,product_display
26215,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26215.jpg,"bottle,bottle,bottle,bottle,bottle",0.5669,product_display
26216,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26216.jpg,bottle,0.8124,product_display
26217,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26217.jpg,,0.0,other
26218,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26218.jpg,,0.0,other
26219,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26219.jpg,"bottle,book",0.6575,product_display
26220,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26220.jpg,bottle,0.8619,product_display
26221,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26221.jpg,,0.0,other
26222,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26222.jpg,,0.0,other
26223,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26223.jpg,,0.0,other
26224,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26224.jpg,"bottle,bottle,bottle,bottle",0.5591,product_display
26225,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26225.jpg,bottle,0.2725,product_display
26226,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26226.jpg,"person,stop sign",0.6776,lifestyle
26227,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26227.jpg,,0.0,other
26228,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26228.jpg,,0.0,other
26229,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26229.jpg,,0.0,other
26230,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26230.jpg,,0.0,other
26231,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26231.jpg,,0.0,other
26232,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26232.jpg,,0.0,other
26233,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26233.jpg,book,0.2522,other
26234,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26234.jpg,bottle,0.744,product_display
26235,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26235.jpg,"bottle,person,person,orange,orange,person,orange",0.9345,promotional
26236,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26236.jpg,,0.0,other
26237,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26237.jpg,"person,person,person",0.8894,lifestyle
26238,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26238.jpg,person,0.8004,lifestyle
26239,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26239.jpg,"bottle,traffic light",0.3037,product_display
26240,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26240.jpg,"bottle,dining table,bottle,bottle",0.8742,product_display
26241,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26241.jpg,"bottle,bottle,bottle,bottle",0.5591,product_display
26242,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26242.jpg,,0.0,other
26243,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26243.jpg,,0.0,other
26244,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26244.jpg,,0.0,other
26245,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26245.jpg,"bottle,cell phone,bottle",0.3844,product_display
26246,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26246.jpg,,0.0,other
26247,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26247.jpg,,0.0,other
26248,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26248.jpg,bottle,0.2911,product_display
26249,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26249.jpg,"refrigerator,book",0.4421,other
26250,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26250.jpg,book,0.3516,other
26251,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26251.jpg,bottle,0.3253,product_display
26252,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26252.jpg,bottle,0.4999,product_display
26253,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26253.jpg,"parking meter,bottle,bottle",0.3686,product_display
26254,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26254.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.7881,product_display
26255,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26255.jpg,,0.0,other
26256,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26256.jpg,"refrigerator,bottle,bottle,dining table,bottle,bottle,bottle,bottle",0.5083,product_display
26257,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26257.jpg,bottle,0.8619,product_display
26258,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26258.jpg,,0.0,other
26259,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26259.jpg,bottle,0.2725,product_display
26260,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26260.jpg,"person,stop sign",0.6776,lifestyle
26261,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26261.jpg,,0.0,other
26262,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26262.jpg,,0.0,other
26263,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26263.jpg,"orange,orange,bowl,dining table",0.8507,product_display
26264,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26264.jpg,,0.0,other
26265,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26265.jpg,cup,0.354,product_display
26266,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26266.jpg,bottle,0.8124,product_display
26267,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26267.jpg,"bottle,dining table,bottle,bottle",0.8742,product_display
26268,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26268.jpg,"bottle,bottle,bottle,bottle",0.5591,product_display
26269,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26269.jpg,bottle,0.524,product_display
26270,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26270.jpg,"bottle,book",0.475,product_display
26271,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26271.jpg,person,0.7918,lifestyle
26272,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26272.jpg,,0.0,other
26273,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26273.jpg,,0.0,other
26274,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26274.jpg,cell phone,0.3196,other
26275,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26275.jpg,horse,0.8773,other
26276,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26276.jpg,"book,cup",0.3382,product_display
26277,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26277.jpg,,0.0,other
26278,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26278.jpg,"bottle,vase",0.6695,product_display
26279,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26279.jpg,cup,0.3924,product_display
26280,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26280.jpg,"bottle,book",0.475,product_display
26281,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26281.jpg,cup,0.354,product_display
26282,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26282.jpg,bottle,0.8124,product_display
26283,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26283.jpg,,0.0,other
26284,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26284.jpg,,0.0,other
26285,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26285.jpg,bottle,0.3448,product_display
26286,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26286.jpg,"bottle,dining table",0.3221,product_display
26287,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26287.jpg,"bottle,dining table",0.7947,product_display
26288,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26288.jpg,"bottle,bottle,dining table",0.6791,product_display
26289,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26289.jpg,"bottle,dining table",0.7336,product_display
26290,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26290.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,bottle,dining table,bottle",0.7983,product_display
26291,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26291.jpg,"bottle,dining table,dining table",0.8248,product_display
26292,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26292.jpg,,0.0,other
26293,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26293.jpg,,0.0,other
26294,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26294.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.6433,product_display
26295,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26295.jpg,"bottle,vase",0.6695,product_display
26296,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26296.jpg,,0.0,other
26297,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26297.jpg,,0.0,other
26298,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26298.jpg,,0.0,other
26299,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26299.jpg,,0.0,other
26300,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26300.jpg,"bottle,bottle,dining table,bottle,bottle,cup,bottle,bottle,bottle,bottle,bottle,bottle",0.5097,product_display
26301,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26301.jpg,person,0.3117,lifestyle
26302,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26302.jpg,,0.0,other
26303,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26303.jpg,,0.0,other
26304,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26304.jpg,,0.0,other
26305,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26305.jpg,,0.0,other
26306,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26306.jpg,"bottle,cell phone,bottle",0.3844,product_display
26307,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26307.jpg,,0.0,other
26308,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26308.jpg,,0.0,other
26309,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26309.jpg,bottle,0.2911,product_display
26310,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26310.jpg,"refrigerator,book",0.4421,other
26311,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26311.jpg,book,0.3516,other
26312,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26312.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.7881,product_display
26313,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26313.jpg,,0.0,other
26314,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26314.jpg,,0.0,other
26315,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26315.jpg,,0.0,other
26316,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26316.jpg,bottle,0.6768,product_display
26317,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26317.jpg,,0.0,other
26318,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26318.jpg,,0.0,other
26319,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26319.jpg,,0.0,other
26320,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26320.jpg,bottle,0.2725,product_display
26321,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26321.jpg,"bottle,dining table,cup,book",0.7189,product_display
26322,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26322.jpg,cup,0.354,product_display
26323,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26323.jpg,,0.0,other
26324,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26324.jpg,"cup,cup,book",0.7179,product_display
26325,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26325.jpg,bottle,0.8124,product_display
26326,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26326.jpg,"bottle,bottle,bottle,bottle",0.4823,product_display
26327,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26327.jpg,"bottle,bottle,bottle,bottle,bottle",0.5669,product_display
26328,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26328.jpg,,0.0,other
26329,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26329.jpg,book,0.2522,other
26330,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26330.jpg,,0.0,other
26331,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26331.jpg,"person,stop sign",0.6776,lifestyle
26332,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26332.jpg,,0.0,other
26333,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26333.jpg,"bottle,dining table,bottle,bottle",0.8742,product_display
26334,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26334.jpg,"bottle,bottle,bottle,bottle",0.5591,product_display
26335,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26335.jpg,,0.0,other
26336,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26336.jpg,,0.0,other
26337,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26337.jpg,,0.0,other
26338,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26338.jpg,"bottle,bottle,dining table,bottle,bottle,cup,bottle,bottle,bottle,bottle,bottle,bottle",0.5097,product_display
26339,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26339.jpg,person,0.3117,lifestyle
26340,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26340.jpg,bottle,0.5939,product_display
26341,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26341.jpg,bottle,0.6115,product_display
26343,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26343.jpg,"bottle,person,person,orange,orange,person,orange",0.9345,promotional
26344,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26344.jpg,,0.0,other
26345,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26345.jpg,"person,person,person",0.8894,lifestyle
26346,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26346.jpg,person,0.8004,lifestyle
26347,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26347.jpg,"bottle,dining table,bottle,bottle",0.8742,product_display
26348,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26348.jpg,bottle,0.7407,product_display
26349,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26349.jpg,bottle,0.8619,product_display
26350,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26350.jpg,"orange,orange,bowl,dining table",0.8507,product_display
26351,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26351.jpg,cup,0.354,product_display
26352,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26352.jpg,bottle,0.524,product_display
26353,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26353.jpg,"parking meter,cell phone",0.2865,other
26354,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26354.jpg,,0.0,other
26355,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26355.jpg,book,0.2522,other
26356,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26356.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.6433,product_display
26357,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26357.jpg,"refrigerator,bottle,bottle,dining table,bottle,bottle,bottle,bottle",0.5083,product_display
26358,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26358.jpg,"bottle,bottle,bottle,bottle",0.4823,product_display
26359,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26359.jpg,"bottle,bottle,bottle,bottle,bottle",0.5669,product_display
26360,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26360.jpg,bottle,0.4369,product_display
26361,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26361.jpg,"bottle,bottle,bottle",0.5032,product_display
26362,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26362.jpg,"bottle,bottle",0.5096,product_display
26363,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26363.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.6109,product_display
26364,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26364.jpg,bottle,0.8619,product_display
26365,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26365.jpg,,0.0,other
26366,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26366.jpg,,0.0,other
26367,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26367.jpg,,0.0,other
26368,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26368.jpg,bottle,0.2725,product_display
26369,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26369.jpg,"bottle,bottle,dining table,bottle,bottle,cup,bottle,bottle,bottle,bottle,bottle,bottle",0.5097,product_display
26370,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26370.jpg,person,0.3117,lifestyle
26371,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26371.jpg,"person,stop sign",0.6776,lifestyle
26372,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26372.jpg,,0.0,other
26373,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26373.jpg,,0.0,other
26374,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26374.jpg,cup,0.3924,product_display
26375,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26375.jpg,"bottle,book",0.475,product_display
26376,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26376.jpg,cup,0.354,product_display
26377,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26377.jpg,bottle,0.8124,product_display
26378,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26378.jpg,bottle,0.3448,product_display
26379,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26379.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.6433,product_display
26380,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26380.jpg,,0.0,other
26381,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26381.jpg,bottle,0.3294,product_display
26382,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26382.jpg,"orange,teddy bear",0.3178,other
26383,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26383.jpg,,0.0,other
26384,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26384.jpg,,0.0,other
26385,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26385.jpg,"sports ball,sports ball",0.368,other
26386,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26386.jpg,,0.0,other
26387,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26387.jpg,,0.0,other
26388,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26388.jpg,"bottle,vase",0.6695,product_display
26389,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26389.jpg,,0.0,other
26390,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26390.jpg,,0.0,other
26391,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26391.jpg,,0.0,other
26392,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26392.jpg,,0.0,other
26393,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26393.jpg,bottle,0.6768,product_display
26394,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26394.jpg,"bottle,dining table,bottle,bottle",0.8742,product_display
26395,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26395.jpg,,0.0,other
26396,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26396.jpg,"bottle,bottle,dining table,bottle,bottle,cup,bottle,bottle,bottle,bottle,bottle,bottle",0.5097,product_display
26397,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26397.jpg,person,0.3117,lifestyle
26398,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26398.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.6433,product_display
26399,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26399.jpg,,0.0,other
26400,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26400.jpg,bottle,0.3294,product_display
26401,lobelia4cosmetics,data\raw\images\lobelia4cosmetics\26401.jpg,"orange,teddy bear",0.3178,other
